,Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
6893,659011,Nova Scotia,Halifax,male,Bachelor,Suburban,59325.0,Married,Nova,5635.29,Standard,2196,,2196.0,False,178.0,7.416666666666667,70.22,38070.63,33.9,33.15,0.0,24.0,8.27,3.72,0.0,11.76,6.99,35.56,22.73,17.01,16.96,0.0,4.44,3.22,35.58,34.88,11.11,66.67
6894,201256,Ontario,Toronto,female,Bachelor,Urban,70837.0,Married,Nova,5635.4,Standard,1639,,1639.0,False,124.0,5.391304347826087,70.24,21539.13,85.74,34.68,0.0,22.0,3.95,14.04,24.22,0.0,22.22,22.07,11.11,8.83,1.14,0.0,4.69,21.35,25.32,38.49,66.67,43.43
6895,537132,British Columbia,Vancouver,female,Bachelor,Suburban,70837.0,Married,Nova,5635.4,Standard,1344,,1344.0,False,173.0,6.92,79.91,45424.18,44.73,28.9,1.0,23.0,2.08,0.74,8.8,11.11,17.36,25.89,15.25,3.96,8.33,4.17,8.82,19.21,7.65,36.57,5.56,37.41
6896,470989,Ontario,Ottawa,male,Bachelor,Suburban,20303.0,Married,Nova,5635.75,Standard,1220,,1220.0,False,209.0,8.038461538461538,57.55,37170.78,43.76,35.89,0.0,26.0,3.88,12.91,18.49,5.56,16.42,14.44,11.7,16.67,2.46,12.11,3.33,15.68,38.01,70.29,14.25,80.65
6897,858266,Ontario,Toronto,female,Bachelor,Suburban,24516.0,Married,Nova,5636.74,Standard,993,,993.0,False,184.0,7.076923076923077,79.53,32420.28,98.36,19.02,1.0,25.0,13.04,1.01,0.0,2.55,12.51,23.03,29.67,10.6,7.5,8.8,10.73,0.0,12.82,11.19,37.95,0.0
6898,479724,Quebec,Montreal,female,College,Suburban,0.0,Divorced,Nova,5637.74,Standard,1246,,1246.0,False,172.0,7.166666666666667,71.11,39103.14,50.9,29.07,0.0,23.0,11.11,1.11,1.1,0.0,0.0,5.7,16.97,8.27,19.77,13.84,12.09,22.91,33.33,51.37,23.69,0.0
6899,315527,Quebec,Montreal,male,Bachelor,Suburban,56017.0,Married,Nova,5638.26,2021 Promotion,304,,304.0,False,226.0,8.692307692307692,40.74,35279.42,64.77,25.66,3.0,26.0,6.52,10.61,10.61,10.58,14.64,4.99,20.03,14.66,17.39,6.1,9.46,11.09,23.25,24.79,26.15,0.0
6900,759518,Ontario,Trenton,male,Bachelor,Suburban,74286.0,Married,Nova,5638.54,Standard,1558,,1558.0,False,62.0,4.133333333333334,67.11,20575.53,0.0,48.39,0.0,14.0,14.2,37.5,11.73,2.5,0.0,0.0,43.33,0.0,22.22,0.0,22.22,11.11,38.89,100.0,16.67,0.0
6901,121710,Quebec,Montreal,female,Bachelor,Urban,73168.0,Married,Nova,5639.94,Standard,1772,,1772.0,False,206.0,8.24,54.76,42107.93,32.05,16.99,1.0,24.0,11.8,10.18,17.66,15.11,3.69,0.0,4.17,23.61,17.5,12.33,9.72,0.68,15.02,15.0,19.19,0.0
6902,260112,Alberta,Peace River,male,Bachelor,Urban,73168.0,Married,Nova,5639.94,Standard,2040,840.0,1200.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6903,489534,Ontario,Toronto,female,Bachelor,Suburban,73168.0,Married,Nova,5639.94,Standard,2350,,2350.0,False,231.0,8.884615384615385,48.84,42173.33,34.48,29.44,0.0,26.0,13.06,10.82,3.24,14.37,14.1,14.8,21.79,10.8,12.19,0.0,8.66,10.32,4.13,58.56,22.49,66.67
6904,492973,Ontario,Toronto,male,Bachelor,Suburban,73168.0,Married,Nova,5639.94,2021 Promotion,307,,307.0,False,73.0,10.428571428571429,68.67,15711.0,65.01,15.07,0.0,7.0,0.0,0.0,20.55,2.74,20.55,0.0,23.29,0.0,1.37,8.22,0.0,23.29,12.5,0.0,14.29,35.29
6905,597156,British Columbia,Vancouver,female,Bachelor,Rural,73168.0,Married,Nova,5639.94,2021 Promotion,331,,331.0,False,26.0,4.333333333333333,63.06,13055.0,0.0,30.77,0.0,6.0,0.0,0.0,7.69,0.0,19.23,26.92,30.77,0.0,7.69,0.0,0.0,7.69,28.57,26.67,0.0,100.0
6906,678460,Ontario,Toronto,female,Bachelor,Urban,73168.0,Married,Nova,5639.94,Standard,629,,629.0,False,143.0,6.217391304347826,58.79,39529.81,56.92,32.87,2.0,23.0,4.29,4.29,5.71,18.57,16.72,8.27,24.57,12.31,10.17,8.57,17.84,9.55,4.5,27.96,62.72,100.0
6907,745811,Ontario,Toronto,male,Bachelor,Urban,41396.0,Married,Nova,5640.02,Standard,1060,,1060.0,False,226.0,7.793103448275862,51.71,38895.78,96.97,15.93,0.0,29.0,4.42,8.82,9.46,0.0,9.88,17.68,7.54,15.78,9.77,11.99,4.39,15.13,31.18,8.35,16.05,11.57
6908,870045,Ontario,Toronto,male,Bachelor,Urban,39469.0,Divorced,Nova,5641.36,Standard,1045,,1045.0,False,155.0,7.045454545454546,56.85,30002.26,0.0,30.97,0.0,21.0,12.55,8.96,12.28,18.86,22.45,0.86,0.0,13.93,18.0,0.0,10.2,20.34,41.66,2.78,0.0,61.9
6909,665533,British Columbia,Vancouver,female,Bachelor,Rural,68654.0,Married,Nova,5642.75,Standard,1676,1431.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6910,166829,British Columbia,Vancouver,female,Bachelor,Suburban,33317.0,Married,Nova,5643.72,Standard,558,,558.0,False,107.0,7.642857142857143,58.43,17886.0,0.0,19.63,1.0,14.0,13.43,0.0,16.42,4.48,0.0,0.0,7.46,49.9,6.87,19.4,13.43,27.53,13.04,14.95,2.56,81.67
6911,915164,Ontario,Toronto,female,Bachelor,Rural,33317.0,Married,Nova,5643.72,Standard,1209,967.0,242.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6912,508795,Ontario,Trenton,female,Bachelor,Urban,41043.0,Married,Nova,5643.8,Standard,339,,339.0,False,40.0,6.666666666666667,76.88,11858.0,21.73,45.0,1.0,6.0,0.0,15.0,0.0,0.0,0.0,35.0,25.0,20.0,2.5,0.0,2.5,0.0,0.0,53.12,50.0,0.0
6913,327638,Ontario,Toronto,female,Bachelor,Urban,50366.0,Divorced,Nova,5645.4,Standard,154,,154.0,False,50.0,12.5,32.98,4452.0,100.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,18.0,34.0,0.0,60.0,27.78,0.0
6914,899592,British Columbia,Vancouver,male,Bachelor,Suburban,39841.0,Single,Nova,5646.32,Standard,1677,,1677.0,False,153.0,6.6521739130434785,64.99,28130.02,49.77,26.14,0.0,23.0,12.66,9.09,10.61,14.98,3.76,10.61,10.39,25.76,27.64,9.09,4.77,22.5,51.11,7.84,23.54,6.67
6915,179075,Quebec,Montreal,female,Bachelor,Urban,54834.0,Single,Nova,5647.15,Standard,2137,,2137.0,False,204.0,7.846153846153846,57.87,34638.63,0.0,15.69,0.0,26.0,5.03,9.25,19.18,12.56,9.93,16.44,6.85,16.78,2.74,9.47,3.78,22.71,17.13,6.17,19.53,15.67
6916,216661,British Columbia,Whistler,female,Bachelor,Urban,54834.0,Single,Nova,5647.15,2021 Promotion,270,,270.0,False,212.0,8.48,50.39,39455.81,11.63,15.09,0.0,25.0,9.7,9.35,10.67,10.06,10.67,14.58,28.47,10.67,13.18,0.0,9.62,8.72,27.56,0.0,7.14,16.67
6917,345908,British Columbia,Vancouver,female,High School or Below,Rural,16171.0,Married,Nova,5652.72,Standard,459,,459.0,False,129.0,8.6,66.04,20692.97,41.02,31.78,0.0,15.0,4.6,12.64,0.0,10.34,0.0,22.99,0.0,17.24,4.6,31.81,5.8,38.24,20.83,31.43,21.21,53.24
6918,312867,Ontario,Ottawa,female,College,Rural,0.0,Single,Nova,5654.59,Standard,1887,,1887.0,False,152.0,5.066666666666666,87.49,48717.65,9.8,32.89,0.0,29.0,13.62,5.64,4.24,15.61,5.11,5.11,13.9,3.01,3.01,6.85,24.91,17.91,44.4,44.44,34.16,3.92
6919,927026,Quebec,Montreal,female,Bachelor,Urban,98917.0,Married,Nova,5657.69,Standard,1475,,1475.0,False,147.0,6.125,64.11,37971.78,20.63,19.73,0.0,23.0,0.96,3.98,16.83,14.67,13.71,23.08,25.0,15.18,20.08,0.0,8.23,5.77,36.88,0.0,7.01,0.0
6920,834453,British Columbia,Vancouver,male,Bachelor,Rural,23550.0,Married,Nova,5657.81,Standard,2393,,2393.0,False,154.0,5.703703703703703,69.42,46728.98,31.81,40.91,0.0,26.0,0.0,6.17,23.06,10.88,15.49,3.73,18.58,10.94,7.32,6.17,0.81,13.81,28.08,63.31,66.67,42.22
6921,766262,Quebec,Montreal,male,Bachelor,Urban,52389.0,Married,Nova,5659.14,Standard,162,,162.0,False,38.0,12.666666666666666,12.06,6060.0,100.0,13.16,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,34.21,0.0,0.0,36.84,0.0,0.0,0.0,35.71
6922,270304,Ontario,Toronto,male,Bachelor,Rural,69387.0,Married,Nova,5659.24,Standard,1912,,1912.0,False,166.0,6.916666666666667,57.66,34218.88,29.65,48.8,1.0,24.0,7.6,12.5,9.31,5.13,13.1,8.97,26.13,11.54,1.28,18.29,8.97,7.92,60.14,50.96,51.44,100.0
6923,682521,British Columbia,Vancouver,male,Bachelor,Suburban,59586.0,Divorced,Nova,5660.13,Standard,742,498.0,244.0,True,118.0,8.428571428571429,56.37,26452.33,0.0,15.25,16.0,14.0,9.32,18.63,4.2,18.63,0.0,9.32,28.88,11.02,0.0,0.0,0.0,0.0,0.0,30.94,0.0,0.0
6924,136470,Manitoba,Winnipeg,female,College,Rural,0.0,Married,Nova,5666.47,Standard,2101,19.0,2082.0,True,171.0,8.142857142857142,58.93,34697.08,27.71,25.15,0.0,21.0,0.0,16.67,25.0,0.0,0.0,12.64,20.53,22.25,6.22,12.97,5.16,15.49,13.33,29.39,48.95,0.0
6925,309110,Ontario,Toronto,male,Bachelor,Suburban,48156.0,Divorced,Nova,5666.7,2021 Promotion,1103,,1103.0,False,164.0,6.833333333333333,85.73,33616.05,0.0,21.95,1.0,24.0,6.0,7.5,15.24,2.5,16.98,32.48,10.0,0.0,2.5,3.25,12.65,8.86,7.26,32.57,32.79,63.33
6926,783515,Quebec,Quebec City,female,Bachelor,Rural,43416.0,Married,Nova,5669.97,Standard,2003,586.0,1417.0,True,70.0,7.0,42.06,9962.96,100.0,38.57,19.0,10.0,7.07,18.59,31.41,21.46,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49,0.0,0.0,0.0
6927,446886,Saskatchewan,Regina,female,Bachelor,Suburban,83086.0,Married,Nova,5670.13,Standard,577,332.0,245.0,True,136.0,8.5,48.98,25285.41,65.07,27.21,10.0,16.0,57.14,42.86,0.0,0.0,0.0,7.36,15.61,16.37,19.67,13.96,2.41,24.62,0.0,58.39,13.33,9.82
6928,571760,Alberta,Banff,female,Bachelor,Urban,28406.0,Married,Nova,5670.44,Standard,2367,,2367.0,False,173.0,6.178571428571429,73.32,31846.6,13.46,20.23,1.0,28.0,8.06,12.91,6.83,13.04,9.44,11.11,20.02,15.22,6.39,2.17,13.06,8.61,14.94,36.13,8.33,100.0
6929,148865,Ontario,Toronto,male,College,Suburban,0.0,Divorced,Nova,5673.84,Standard,375,,375.0,False,71.0,8.875,59.45,10099.0,34.77,30.99,0.0,8.0,4.23,0.0,7.04,0.0,4.23,16.9,23.94,0.0,16.9,18.31,0.0,8.45,63.64,0.0,40.0,83.33
6930,736504,Ontario,Toronto,male,Bachelor,Suburban,26225.0,Married,Nova,5674.38,Standard,1286,,1286.0,False,251.0,8.366666666666667,49.38,43340.88,67.44,16.73,0.0,30.0,0.0,5.94,9.1,4.74,10.33,16.35,10.33,13.44,4.54,9.42,10.23,18.05,8.51,12.35,55.15,0.0
6931,952322,British Columbia,Vancouver,female,Bachelor,Rural,26225.0,Married,Nova,5674.38,Standard,776,,776.0,False,228.0,9.5,35.53,38012.9,23.7,21.93,0.0,24.0,0.0,10.33,16.94,10.74,31.37,5.07,14.35,10.74,9.67,0.0,10.43,15.77,20.67,40.36,32.52,25.0
6932,144301,Ontario,Toronto,female,Bachelor,Suburban,33257.0,Married,Nova,5675.92,Standard,1391,1146.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6933,954718,New Brunswick,Moncton,male,College,Rural,0.0,Married,Nova,5677.31,Standard,15,,15.0,False,141.0,7.421052631578948,43.16,24408.05,39.62,15.6,2.0,19.0,23.22,0.0,21.77,2.68,0.0,16.13,12.46,15.47,0.0,13.54,0.0,17.3,16.5,0.0,68.52,0.0
6934,428305,British Columbia,Vancouver,female,Bachelor,Rural,45345.0,Married,Nova,5677.47,Standard,1565,,1565.0,False,178.0,6.592592592592593,68.26,47737.42,26.95,21.91,1.0,27.0,4.65,8.44,16.81,7.73,16.81,42.55,2.24,6.38,8.4,13.79,8.37,16.81,34.8,7.25,25.17,0.0
6935,172444,Ontario,Ottawa,male,Bachelor,Suburban,53078.0,Single,Nova,5677.64,Standard,778,,778.0,False,171.0,6.576923076923077,86.14,40828.41,15.37,18.71,1.0,26.0,4.81,16.18,8.73,16.18,15.79,2.87,27.02,3.36,4.81,2.94,6.14,31.22,31.25,14.36,27.78,15.49
6936,308176,British Columbia,Vancouver,male,College,Urban,0.0,Married,Nova,5678.05,Standard,1007,,1007.0,False,170.0,5.862068965517241,50.51,41148.38,0.0,45.88,0.0,29.0,11.53,13.15,2.82,4.74,11.11,17.06,14.45,6.57,10.22,8.45,7.09,14.08,72.58,34.57,20.5,30.0
6937,782124,British Columbia,Vancouver,male,College,Urban,0.0,Married,Nova,5678.05,Standard,1370,,1370.0,False,234.0,9.75,48.23,42101.76,50.2,32.05,0.0,24.0,0.0,10.91,0.0,10.91,5.98,3.85,16.65,15.8,16.67,10.24,8.98,20.96,15.58,35.29,46.19,24.58
6938,194254,Ontario,Toronto,female,Bachelor,Suburban,82255.0,Married,Nova,5680.28,Standard,2116,,2116.0,False,166.0,7.217391304347826,53.82,25156.239999999998,33.22,19.88,3.0,23.0,6.19,7.5,13.55,19.98,19.07,0.0,12.96,22.5,12.49,2.33,0.0,15.87,23.09,66.67,0.0,0.0
6939,161769,British Columbia,West Vancouver,male,Bachelor,Urban,90353.0,Married,Nova,5680.47,Standard,1323,,1323.0,False,247.0,9.5,50.81,48328.36,52.06,19.84,0.0,26.0,8.23,5.19,14.61,0.0,4.49,10.3,15.52,17.34,8.41,10.77,14.61,15.76,36.41,13.65,22.22,27.78
6940,793995,Quebec,Montreal,female,Bachelor,Rural,90353.0,Married,Nova,5680.47,Standard,1456,,1456.0,False,203.0,7.8076923076923075,52.62,43930.979999999996,29.28,23.15,0.0,26.0,12.95,11.86,7.84,0.0,17.24,10.53,17.24,12.85,14.18,7.06,12.87,8.05,15.0,66.07,6.04,71.43
6941,747926,Ontario,Kingston,male,Bachelor,Rural,26409.0,Married,Nova,5686.74,Standard,933,,933.0,False,205.0,7.068965517241379,63.71,46769.15,23.62,26.83,1.0,28.0,0.68,13.31,19.46,6.89,16.9,11.36,25.35,9.24,7.22,13.84,7.16,5.2,42.72,24.18,9.24,0.0
6942,930562,Ontario,Toronto,female,Bachelor,Suburban,63143.0,Married,Nova,5686.92,Standard,1222,,1222.0,False,194.0,7.76,53.17,41190.229999999996,81.24,38.66,2.0,24.0,0.62,7.38,13.39,11.16,11.1,0.0,16.11,20.17,15.45,13.55,0.0,8.73,38.07,51.86,20.54,53.57
6943,326280,Quebec,Hull,female,Bachelor,Urban,99747.0,Single,Nova,5687.9,Standard,2049,,2049.0,False,267.0,9.535714285714286,44.17,51295.37,0.0,10.49,0.0,28.0,8.43,9.75,7.55,10.53,12.64,15.37,6.32,12.45,5.7,11.06,12.37,15.79,0.0,14.43,13.61,40.0
6944,834799,Alberta,Edmonton,male,Bachelor,Suburban,27048.0,Married,Nova,5697.18,Standard,2259,,2259.0,False,152.0,5.846153846153846,84.31,50744.66,18.55,29.61,0.0,25.0,12.66,9.07,0.91,0.0,11.25,3.23,36.16,11.01,10.42,3.85,19.23,13.62,28.19,18.57,30.95,76.19
6945,169697,British Columbia,Vancouver,male,Bachelor,Suburban,41154.0,Married,Nova,5701.28,Standard,1846,,1846.0,False,195.0,8.125,49.41,38229.09,37.13,23.59,0.0,24.0,0.0,10.49,9.71,9.93,6.2,31.15,9.84,17.92,16.42,12.13,12.22,18.03,38.2,9.33,28.33,0.0
6946,263260,British Columbia,Victoria,female,Bachelor,Suburban,41438.0,Single,Nova,5703.29,Standard,1887,,1887.0,False,173.0,8.238095238095237,48.69,29551.24,38.41,19.08,1.0,21.0,17.12,10.29,0.0,20.36,7.25,0.0,17.65,13.06,19.06,10.49,1.47,19.06,23.67,13.58,43.98,0.0
6947,976153,Quebec,Montreal,male,Bachelor,Urban,41438.0,Single,Nova,5703.29,Standard,2019,,2019.0,False,212.0,8.48,58.97,38343.63,29.07,31.6,1.0,25.0,6.15,4.55,19.2,4.77,8.83,10.48,17.79,23.33,6.21,12.12,13.64,16.44,39.13,29.08,31.52,0.0
6948,724071,Quebec,Hull,male,Bachelor,Urban,37675.0,Single,Nova,5704.68,2021 Promotion,314,,314.0,False,74.0,12.333333333333334,44.9,12010.0,31.93,12.16,0.0,6.0,0.0,0.0,4.05,0.0,0.0,0.0,27.03,14.86,18.92,0.0,16.22,18.92,0.0,0.0,7.69,50.0
6949,534324,Quebec,Montreal,male,Bachelor,Suburban,76522.0,Married,Nova,5705.55,Standard,1654,1183.0,471.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6950,663641,Ontario,Thunder Bay,male,College,Suburban,0.0,Married,Nova,5705.9,Standard,85,,85.0,False,,,,,,,,,,,,,,,,,,,,,,,,
6951,329281,Saskatchewan,Regina,male,Bachelor,Suburban,83073.0,Married,Nova,5706.96,Standard,100,954.0,0.0,True,12.0,12.0,0.0,1249.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
6952,573505,British Columbia,Whistler,female,Bachelor,Urban,70279.0,Single,Nova,5708.02,Standard,1754,,1754.0,False,205.0,8.2,52.81,35946.66,8.47,12.2,0.0,25.0,12.11,7.24,2.47,3.64,4.94,12.6,15.48,22.6,13.42,14.81,13.58,14.96,26.31,8.0,0.0,26.01
6953,418626,Quebec,Quebec City,male,College,Urban,0.0,Married,Nova,5709.23,Standard,1398,1342.0,56.0,True,,,,,,,,,,,,,,,,,,,,,,,,
6954,197062,Ontario,Toronto,male,Bachelor,Urban,51148.0,Married,Nova,5710.33,Standard,187,,187.0,False,39.0,7.8,55.44,7325.0,33.3,23.08,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,33.33,12.82,23.08,25.64,0.0,0.0,14.81,50.0
6955,565710,Alberta,Banff,female,Bachelor,Suburban,51148.0,Married,Nova,5710.33,Standard,2316,,2316.0,False,183.0,6.535714285714286,80.69,48956.86,45.61,52.46,1.0,26.0,7.95,0.94,22.25,12.36,5.76,21.93,21.73,11.24,5.62,4.69,3.25,3.11,42.29,72.81,75.44,0.0
6956,905288,Ontario,Toronto,male,Bachelor,Urban,79719.0,Single,Nova,5714.23,Standard,210,,210.0,False,,,,,,,,,,,,,,,,,,,,,,,,
6957,257820,Quebec,Montreal,female,College,Suburban,0.0,Married,Nova,5714.25,Standard,125,978.0,0.0,True,24.0,12.0,11.79,2711.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,45.83,0.0,0.0,0.0,0.0,0.0
6958,179773,Ontario,Kingston,female,Bachelor,Rural,84183.0,Single,Nova,5715.31,Standard,625,381.0,244.0,True,111.0,7.928571428571429,48.84,26453.41,85.03,32.43,12.0,14.0,0.0,0.0,0.0,0.0,2.65,13.53,21.62,23.43,9.9,0.0,11.72,17.16,100.0,10.71,45.8,78.89
6959,732304,Quebec,Quebec City,male,Bachelor,Rural,69451.0,Married,Nova,5715.79,2021 Promotion,260,,260.0,False,65.0,9.285714285714286,57.9,15061.0,0.0,30.77,0.0,7.0,0.0,0.0,0.0,0.0,7.69,26.15,4.62,21.54,12.31,0.0,7.69,20.0,20.0,26.47,38.46,38.46
6960,771976,British Columbia,Dawson Creek,female,Bachelor,Urban,52391.0,Married,Nova,5717.22,Standard,46,,46.0,False,14.0,14.0,0.0,3092.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0
6961,698932,Quebec,Hull,male,Bachelor,Rural,68342.0,Married,Nova,5717.74,Standard,945,341.0,604.0,True,57.0,5.181818181818182,61.52,15247.36,33.72,59.65,11.0,11.0,56.57,0.0,0.0,0.0,14.23,0.0,0.0,34.85,0.0,10.1,0.0,5.98,40.18,100.0,100.0,0.0
6962,170311,British Columbia,Vancouver,female,Bachelor,Suburban,46133.0,Divorced,Nova,5718.28,Standard,1650,,1650.0,False,146.0,6.636363636363637,54.34,31805.71,35.24,23.97,0.0,22.0,13.17,7.33,5.88,13.82,13.71,25.49,9.8,0.0,15.34,0.0,6.09,23.83,40.11,0.0,24.31,3.03
6963,897904,Ontario,Toronto,female,Bachelor,Rural,46133.0,Divorced,Nova,5718.28,Standard,2121,,2121.0,False,153.0,8.5,34.77,31931.38,45.28,32.68,2.0,18.0,14.32,17.45,23.21,0.0,16.99,17.07,0.0,29.27,4.88,14.24,15.19,0.0,26.95,52.63,32.2,0.0
6964,108857,British Columbia,Vancouver,female,Bachelor,Urban,77601.0,Married,Nova,5719.09,Standard,497,254.0,243.0,True,44.0,6.285714285714286,62.78,8036.99,100.0,22.73,9.0,7.0,31.58,31.58,36.84,0.0,0.0,0.0,0.0,0.0,11.69,0.0,88.31,0.0,5.26,0.0,36.04,0.0
6965,568205,British Columbia,Vancouver,female,Bachelor,Rural,54585.0,Married,Nova,5719.79,2021 Promotion,296,,296.0,False,172.0,7.818181818181818,78.51,41095.42,49.57,25.0,0.0,20.0,4.29,10.79,4.29,3.93,0.0,0.0,33.04,7.74,8.57,19.52,21.58,8.47,47.77,16.07,24.41,66.67
6966,410558,Alberta,Calgary,male,Bachelor,Rural,41770.0,Married,Nova,5720.77,Standard,925,,925.0,False,184.0,6.814814814814815,68.23,36244.24,75.31,48.91,0.0,26.0,6.15,11.74,8.91,5.96,0.78,1.49,0.0,20.34,11.37,15.68,13.85,20.9,55.48,69.18,50.89,28.57
6967,848574,New Brunswick,Fredericton,female,Bachelor,Urban,32224.0,Married,Nova,5720.9,Standard,1644,608.0,1036.0,True,44.0,5.5,40.07,10484.83,0.0,18.18,19.0,8.0,34.17,15.83,0.0,15.83,34.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,0.0,0.0,0.0
6968,590752,Alberta,Peace River,male,Bachelor,Suburban,99934.0,Married,Nova,5727.33,Standard,1204,,1204.0,False,217.0,7.233333333333333,54.3,51824.85,26.31,29.49,0.0,30.0,8.7,15.23,8.7,4.22,10.45,8.03,8.8,8.8,14.87,12.33,3.2,14.15,27.04,55.79,30.6,0.0
6969,389551,Quebec,Montreal,female,Bachelor,Suburban,29730.0,Married,Nova,5728.58,Standard,1927,,1927.0,False,159.0,7.2272727272727275,75.42,35418.44,52.5,38.99,0.0,21.0,3.49,1.25,13.95,15.12,1.16,0.0,18.19,13.15,10.15,4.65,12.47,32.42,65.52,45.98,71.67,16.67
6970,430265,Ontario,London,male,Bachelor,Rural,96917.0,Married,Nova,5736.46,Standard,553,,553.0,False,81.0,5.785714285714286,73.39,22840.0,0.0,13.58,2.0,13.0,0.0,19.15,0.0,2.13,8.51,25.53,17.02,3.17,10.64,51.51,26.49,0.0,42.86,0.0,15.15,0.0
6971,403507,British Columbia,Vancouver,female,Bachelor,Urban,56455.0,Married,Nova,5737.23,Standard,1480,,1480.0,False,185.0,8.043478260869565,64.11,35462.42,39.78,36.76,0.0,23.0,1.27,17.21,10.71,0.0,13.68,12.4,19.33,21.44,3.8,0.0,4.67,1.27,23.19,44.84,66.67,100.0
6972,974441,Ontario,Ottawa,female,College,Rural,0.0,Single,Nova,5739.82,Standard,589,344.0,245.0,True,99.0,6.6,58.35,24219.34,0.0,11.11,11.0,15.0,100.0,0.0,0.0,0.0,0.0,3.19,3.19,18.52,26.1,18.52,20.71,9.76,0.0,0.0,18.3,0.0
6973,415088,British Columbia,Vancouver,male,Bachelor,Suburban,45820.0,Married,Nova,5741.7,Standard,386,,386.0,False,56.0,6.222222222222222,74.42,13425.0,31.57,35.71,0.0,9.0,14.29,8.93,0.0,10.71,1.79,7.14,0.0,14.29,5.36,7.14,0.0,30.36,35.0,8.33,57.14,47.06
6974,466813,Ontario,Toronto,male,Bachelor,Rural,86641.0,Married,Nova,5741.73,Standard,532,289.0,243.0,True,58.0,6.444444444444445,71.58,18869.64,0.0,10.34,9.0,9.0,15.0,35.0,50.0,0.0,0.0,0.0,0.0,68.63,7.7,0.0,23.67,0.0,5.0,19.05,0.0,0.0
6975,824906,Saskatchewan,Regina,male,Bachelor,Suburban,61776.0,Divorced,Nova,5743.4,Standard,865,,865.0,False,203.0,7.8076923076923075,57.05,46584.16,22.35,24.63,0.0,26.0,5.18,9.97,14.42,6.73,14.42,7.65,12.5,18.61,21.77,6.69,4.81,8.65,12.91,45.36,25.1,11.11
6976,183755,British Columbia,Victoria,male,Bachelor,Urban,30389.0,Married,Nova,5745.12,Standard,1074,,1074.0,False,199.0,6.862068965517241,68.76,40879.19,13.49,16.08,0.0,28.0,4.5,7.46,12.98,7.14,1.14,25.0,9.6,10.08,15.6,4.44,2.22,16.19,32.88,8.73,11.11,27.22
6977,695878,Quebec,Montreal,male,Bachelor,Suburban,30389.0,Married,Nova,5745.12,Standard,1330,,1330.0,False,206.0,7.62962962962963,43.8,41855.94,19.77,11.65,1.0,27.0,8.76,11.35,15.9,12.5,10.01,12.92,3.3,15.43,3.3,17.86,9.35,13.31,16.02,11.45,15.0,0.0
6978,770968,Quebec,Montreal,male,College,Suburban,0.0,Single,Nova,5745.42,Standard,1176,,1176.0,False,121.0,5.041666666666667,75.01,42944.29,22.68,15.7,0.0,24.0,5.97,4.98,24.2,0.0,13.33,8.42,13.33,15.5,0.0,18.23,10.24,13.63,13.46,20.37,0.0,38.89
6979,279654,Alberta,Banff,female,Bachelor,Rural,57740.0,Married,Nova,5745.94,Standard,180,,180.0,False,239.0,8.241379310344827,55.57,50877.64,15.79,24.27,0.0,28.0,12.6,0.0,6.75,6.57,11.33,15.37,10.98,4.45,15.3,13.77,5.72,11.47,41.62,6.75,25.25,0.0
6980,631557,British Columbia,Kelowna,male,Bachelor,Rural,61990.0,Married,Nova,5746.15,Standard,1517,,1517.0,False,165.0,6.346153846153846,67.29,37873.52,56.05,33.33,0.0,25.0,4.23,16.4,0.0,0.82,8.44,6.28,17.08,20.65,0.0,9.08,1.85,18.76,15.96,42.53,93.33,19.05
