Loyalty#,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,EnrollmentDurationInDays,DaysSinceCancellation,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,LowSeason_SumShare,PeakSeason_SumShare,Autumn_SumShare,HolidayMonth_December_SumShare,LowSeason_CompShare,PeakSeason_CompShare,Autumn_CompShare,HolidayMonth_December_CompShare
795084,British Columbia,Vancouver,49.28273,-123.12074,male,Doctor,Urban,21159.0,Married,Nova,19378.91,Standard,479,479.0,,False,81.3,6.7749999999999995,47.07,15092.98,0.0,49.94,1.0,12.0,27.060000000000002,15.99,40.59,16.36,27.27,30.77,52.42,100.0
828924,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,70503.0,Divorced,Nova,19393.21,Standard,416,416.0,,False,55.0,7.857142857142857,58.52,12544.0,28.61,20.0,0.0,7.0,34.54,25.45,18.18,21.82,15.79,0.0,60.0,16.67
139699,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,50809.0,Single,Nova,19480.5,Standard,126,126.0,,False,15.0,7.5,103.71,1819.0,0.0,0.0,0.0,2.0,0.0,0.0,86.67,13.33,0.0,0.0,0.0,0.0
815381,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,74300.0,Married,Nova,19483.24,Standard,2240,2240.0,,False,,,,,,,,,,,,,,,,
819842,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Rural,74300.0,Married,Nova,19483.24,Standard,506,506.0,,False,89.0,5.933333333333334,80.76,26552.24,57.41,36.85,0.0,15.0,24.72,19.1,43.03,13.15,40.91,23.53,36.03,51.28
758789,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Rural,0.0,Single,Nova,19504.47,Standard,440,440.0,,False,112.7,8.669230769230769,37.75,19704.92,63.49,21.3,0.0,13.0,21.29,20.41,41.8,16.5,33.33,0.0,23.35,26.88
390480,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Suburban,64559.0,Divorced,Nova,19597.06,Standard,235,235.0,,False,33.0,6.6,50.93,11140.0,0.0,0.0,0.0,5.0,0.0,39.39,45.45,15.15,0.0,0.0,0.0,0.0
413994,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,84488.0,Married,Nova,19643.54,Standard,977,977.0,,False,200.7,9.122727272727273,48.63,30204.99,56.95,16.04,0.0,22.0,31.240000000000002,37.02,30.74,1.0,27.43,12.11,6.48,100.0
683838,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,84488.0,Married,Nova,19643.54,Standard,395,395.0,,False,111.2,8.553846153846154,57.73,19096.45,54.96,15.29,0.0,13.0,14.4,30.580000000000002,28.770000000000003,26.26,37.5,11.76,21.88,0.0
480957,British Columbia,West Vancouver,49.328625,-123.16019,male,Bachelor,Rural,67326.0,Married,Nova,19644.76,Standard,1051,1051.0,,False,178.9,7.454166666666667,53.8,34383.88,32.93,10.96,1.0,24.0,44.67,33.37,15.59,6.37,6.26,11.39,27.96,0.0
956233,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,67326.0,Married,Nova,19644.76,Standard,1230,243.0,987.0,True,,,,,,,,,,,,,,,,
434807,Quebec,Montreal,45.50169,-73.567253,female,College,Suburban,0.0,Single,Nova,19668.87,Standard,2369,2369.0,,False,234.1,11.147619047619047,31.86,28840.28,0.0,5.98,2.0,21.0,42.89,33.57,16.240000000000002,7.3,5.98,0.0,21.05,0.0
695162,Manitoba,Winnipeg,49.895138,-97.138374,female,College,Urban,0.0,Single,Nova,19668.87,Standard,905,540.0,365.0,True,119.7,7.48125,75.48,23654.440000000002,0.0,25.4,13.0,16.0,20.64,58.72,20.64,0.0,0.0,27.03,46.15,0.0
950707,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,51524.0,Married,Nova,19685.41,Standard,2375,2375.0,,False,175.5,6.267857142857143,55.09,35873.46,25.22,26.5,1.0,28.0,38.7,24.5,22.73,14.07,28.87,26.51,38.85,0.0
569677,New Brunswick,Fredericton,45.963589,-66.643112,female,Bachelor,Urban,36032.0,Divorced,Nova,19690.44,2021 Promotion,281,281.0,,False,15.0,5.0,72.11,4002.0,0.0,13.33,0.0,3.0,53.33,6.67,0.0,40.0,25.0,0.0,0.0,0.0
315014,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,33588.0,Married,Nova,19731.34,2021 Promotion,294,294.0,,False,38.0,7.6,77.06,8928.0,83.88,36.84,2.0,5.0,15.78,73.68,10.53,0.0,83.33,32.14,0.0,0.0
128587,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,65989.0,Married,Nova,19834.2,Standard,524,524.0,,False,92.3,7.1,44.16,20959.15,58.32,28.17,2.0,13.0,23.83,15.93,39.65,20.59,18.18,38.78,18.58,50.0
576110,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,65989.0,Married,Nova,19834.2,Standard,790,790.0,,False,177.0,7.695652173913044,45.8,31605.18,56.79,33.95,0.0,23.0,33.769999999999996,33.56,15.7,16.95,22.24,31.99,45.32,50.67
471944,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Suburban,0.0,Married,Nova,19837.31,Standard,1399,245.0,1154.0,True,,,,,,,,,,,,,,,,
843378,Ontario,Thunder Bay,48.380894,-89.247681,female,College,Suburban,0.0,Single,Nova,19872.26,Standard,211,211.0,,False,192.4,7.125925925925926,67.53,30050.83,36.61,22.35,0.0,27.0,41.22,19.240000000000002,20.89,18.66,8.7,10.81,24.38,62.12
700650,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,63755.0,Married,Nova,19884.92,Standard,1915,1738.0,177.0,True,87.4,6.242857142857143,89.17,11825.32,49.81,32.61,13.0,14.0,39.12,41.3,19.560000000000002,0.0,61.11,0.0,44.44,0.0
477157,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Rural,69096.0,Married,Nova,19955.26,2021 Promotion,272,272.0,,False,85.0,12.142857142857142,34.75,12250.0,39.71,31.76,0.0,7.0,18.82,38.83,24.7,17.65,31.25,33.33,23.81,40.0
237402,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Single,Nova,19957.79,Standard,1401,1401.0,,False,239.3,7.9766666666666675,64.92,48638.09,34.82,17.72,0.0,30.0,35.65,28.37,22.229999999999997,13.75,15.94,8.39,11.09,52.28
353076,Quebec,Montreal,45.50169,-73.567253,female,College,Rural,0.0,Single,Nova,19964.4,Standard,186,186.0,,False,51.0,10.2,38.22,7333.0,0.0,19.61,0.0,5.0,0.0,49.019999999999996,31.38,19.61,0.0,0.0,50.0,20.0
878575,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Suburban,85165.0,Single,Nova,20067.4,Standard,1835,1835.0,,False,225.6,9.4,58.01,40621.18,0.0,27.39,0.0,24.0,34.18,33.650000000000006,30.85,1.33,38.52,33.33,9.77,0.0
340802,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Rural,92766.0,Married,Nova,20096.89,Standard,739,739.0,,False,220.7,8.174074074074074,49.43,43383.73,62.47,28.64,0.0,27.0,31.090000000000003,33.39,28.949999999999996,6.57,0.0,35.14,35.68,100.0
486831,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Suburban,92766.0,Married,Nova,20096.89,Standard,2021,2021.0,,False,188.6,6.985185185185185,44.65,54295.19,0.0,32.56,1.0,27.0,43.04,22.69,26.19,8.06,30.42,2.34,41.5,100.0
952696,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,92766.0,Married,Nova,20096.89,Standard,383,383.0,,False,43.0,5.375,66.66,8458.0,100.0,53.49,0.0,8.0,41.86,25.590000000000003,6.98,25.58,55.56,90.91,100.0,0.0
173398,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,32869.0,Married,Nova,20120.56,Standard,1907,1907.0,,False,176.6,8.027272727272727,55.22,28772.36,9.72,33.75,0.0,22.0,42.019999999999996,37.55,10.809999999999999,9.63,17.12,37.25,90.05,29.41
832301,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,24804.0,Married,Nova,20171.96,Standard,2322,2322.0,,False,200.0,8.0,47.86,39584.27,0.0,13.3,0.0,25.0,31.949999999999996,27.25,24.85,15.95,16.9,12.84,7.65,15.67
721366,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,77058.0,Divorced,Nova,20215.39,2021 Promotion,247,247.0,,False,200.2,8.008,40.24,37592.05,23.02,33.22,1.0,25.0,41.7,36.71,14.94,6.64,17.49,30.34,54.52,100.0
535151,Alberta,Edmonton,53.544388,-113.49093,female,College,Suburban,0.0,Married,Nova,20216.31,Standard,2410,2410.0,,False,164.1,6.8374999999999995,81.71,37307.38,21.44,20.72,0.0,24.0,16.52,44.129999999999995,12.98,26.39,42.44,28.45,8.92,0.0
881362,Ontario,Toronto,43.653225,-79.383186,female,College,Suburban,0.0,Married,Nova,20216.31,Standard,582,582.0,,False,134.6,8.4125,55.96,33471.76,24.93,22.51,0.0,16.0,16.35,18.28,57.21,8.17,18.18,16.26,28.96,0.0
678205,Quebec,Hull,45.42873,-75.713364,male,Bachelor,Urban,48448.0,Married,Nova,20230.97,Standard,1190,1190.0,,False,26.0,6.5,46.15,5080.0,0.0,23.08,1.0,4.0,38.46,0.0,61.53,0.0,10.0,0.0,31.25,0.0
312744,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,36116.0,Married,Nova,20239.38,Standard,132,132.0,,False,24.0,8.0,54.49,3707.0,0.0,0.0,0.0,3.0,0.0,0.0,79.17,20.83,0.0,0.0,0.0,0.0
910416,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Urban,21542.0,Married,Nova,20266.5,Standard,125,125.0,,False,24.0,12.0,11.79,3494.0,100.0,29.17,0.0,2.0,0.0,0.0,45.83,54.17,0.0,0.0,63.64,0.0
999940,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Suburban,21542.0,Married,Nova,20266.5,Standard,523,523.0,,False,85.5,7.7727272727272725,68.65,23003.58,24.43,33.22,0.0,11.0,2.34,15.2,43.39,39.06,0.0,53.85,52.56,5.69
222490,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,42218.0,Divorced,Nova,20314.44,Standard,1236,1236.0,,False,154.7,5.949999999999999,61.97,32698.36,68.1,31.8,1.0,26.0,39.81999999999999,19.27,36.0,4.91,33.93,36.91,17.41,100.0
550539,British Columbia,Whistler,50.116322,-122.95736,male,Bachelor,Urban,33175.0,Single,Nova,20380.07,Standard,339,339.0,,False,65.0,9.285714285714286,45.99,8134.0,100.0,26.15,0.0,7.0,4.62,55.39,32.300000000000004,7.69,0.0,22.22,42.86,0.0
687984,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Urban,87502.0,Married,Nova,20461.15,Standard,2230,2230.0,,False,,,,,,,,,,,,,,,,
882911,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,87502.0,Married,Nova,20461.15,Standard,1085,1085.0,,False,126.4,6.32,63.22,38247.27,42.53,27.06,1.0,20.0,23.5,37.97,29.5,9.02,56.23,12.5,30.83,0.0
751718,Ontario,Trenton,44.101128,-77.576309,female,Bachelor,Urban,95621.0,Married,Nova,20474.15,Standard,696,696.0,,False,191.9,7.107407407407408,60.29,37494.92,38.73,37.73,3.0,27.0,21.53,40.589999999999996,27.98,9.9,49.39,38.38,16.39,70.0
976007,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,95621.0,Married,Nova,20474.15,Standard,1986,1986.0,,False,189.0,7.56,46.62,36180.479999999996,19.94,29.47,0.0,25.0,37.620000000000005,31.009999999999998,13.86,17.51,25.74,34.13,66.41,0.0
647956,British Columbia,Dawson Creek,55.759628,-120.23766,male,Bachelor,Suburban,58317.0,Married,Nova,20477.11,Standard,491,491.0,,False,69.4,5.783333333333334,65.98,17790.8,37.76,23.05,1.0,12.0,14.41,14.41,41.06,30.12,0.0,60.0,35.09,0.0
981691,British Columbia,Victoria,48.428421,-123.36565,male,Bachelor,Suburban,27317.0,Married,Nova,20492.74,Standard,599,599.0,,False,138.1,7.672222222222222,56.04,22490.54,0.0,23.9,0.0,18.0,15.21,37.14,41.86,5.79,28.57,18.52,23.36,50.0
145017,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,56070.0,Divorced,Nova,20498.83,Standard,59,59.0,,False,19.0,9.5,96.76,2316.0,100.0,36.84,0.0,2.0,0.0,0.0,15.79,84.21,0.0,0.0,100.0,25.0
193827,British Columbia,Whistler,50.116322,-122.95736,female,College,Urban,0.0,Single,Nova,20579.69,Standard,2211,2211.0,,False,163.8,7.121739130434783,55.25,34517.62,18.03,28.02,0.0,23.0,45.05,30.28,16.72,7.94,15.45,42.34,49.27,0.0
594672,Ontario,London,42.984924,-81.245277,female,Bachelor,Rural,64541.0,Married,Nova,20600.24,Standard,1513,1513.0,,False,217.7,9.465217391304348,39.79,34490.08,36.85,19.57,1.0,23.0,38.22,28.35,33.44,0.0,18.87,20.42,19.64,0.0
667314,Ontario,Toronto,43.653225,-79.383186,male,College,Urban,0.0,Single,Nova,20604.02,Standard,1007,708.0,299.0,True,141.0,7.421052631578948,67.19,34578.63,45.63,51.35,10.0,19.0,28.58,41.78,29.650000000000002,0.0,57.07,54.84,40.91,0.0
452342,British Columbia,Dawson Creek,55.759628,-120.23766,male,Bachelor,Rural,84106.0,Single,Nova,20635.08,Standard,1791,1791.0,,False,178.9,7.156000000000001,54.99,36557.17,0.0,23.81,0.0,25.0,41.980000000000004,21.12,17.89,19.01,21.7,0.0,24.38,54.41
699751,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Nova,20714.94,Standard,1205,1205.0,,False,159.0,6.625,51.78,41263.3,55.71,37.8,0.0,24.0,20.25,51.58,15.850000000000001,12.33,50.93,33.05,53.97,15.31
330278,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Rural,15529.0,Married,Nova,20725.38,Standard,1306,1306.0,,False,150.2,6.827272727272727,67.41,32364.74,53.0,25.23,0.0,22.0,29.089999999999996,15.18,26.76,28.96,64.3,0.0,24.38,0.0
467894,British Columbia,Dawson Creek,55.759628,-120.23766,female,Doctor,Rural,15529.0,Married,Nova,20725.38,Standard,1412,1412.0,,False,,,,,,,,,,,,,,,,
160640,Quebec,Tremblant,46.118462,-74.596184,female,College,Urban,0.0,Single,Nova,20766.67,Standard,1249,1249.0,,False,147.1,7.742105263157894,43.58,30610.54,12.95,24.41,3.0,19.0,39.769999999999996,29.699999999999996,30.519999999999996,0.0,26.84,26.09,19.6,0.0
969165,Newfoundland,St. John's,47.561508,-52.712578,female,College,Suburban,0.0,Single,Nova,20766.67,2021 Promotion,315,315.0,,False,47.0,7.833333333333333,64.3,11654.0,32.66,38.3,1.0,6.0,27.66,48.94,23.41,0.0,0.0,56.52,45.45,0.0
601341,Manitoba,Winnipeg,49.895138,-97.138374,male,College,Suburban,0.0,Married,Nova,20774.02,Standard,1487,1487.0,,False,154.6,8.136842105263158,54.03,27944.43,39.18,27.94,0.0,19.0,53.23,12.29,25.42,9.06,21.51,57.89,36.9,0.0
641039,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Married,Nova,20774.02,Standard,479,479.0,,False,86.9,7.241666666666667,84.51,19039.23,95.35,31.65,1.0,12.0,17.259999999999998,31.07,18.880000000000003,32.8,26.67,51.85,11.59,26.67
737542,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Nova,20842.6,Standard,1827,1827.0,,False,173.6,8.266666666666666,35.37,36043.04,13.34,17.86,1.0,21.0,47.35,25.4,14.11,13.13,16.18,17.46,40.82,0.0
190429,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Rural,50555.0,Divorced,Nova,20878.41,2021 Promotion,320,320.0,,False,55.0,9.166666666666666,49.47,6521.0,0.0,27.27,0.0,6.0,29.09,40.0,20.0,10.91,31.25,18.18,54.55,0.0
687401,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Single,Nova,20940.3,Standard,1518,1518.0,,False,193.9,7.181481481481482,57.52,40574.7,33.89,28.83,0.0,27.0,34.92,32.33,23.11,9.64,40.18,31.9,2.23,41.18
462036,Alberta,Banff,51.178398,-115.5708,female,Bachelor,Rural,69738.0,Married,Nova,20946.19,Standard,504,504.0,,False,103.7,8.641666666666667,49.43,22402.16,0.0,33.27,0.0,12.0,19.28,9.64,57.57,13.5,25.0,90.0,20.94,57.14
565634,British Columbia,Vancouver,49.28273,-123.12074,female,College,Urban,0.0,Single,Nova,20957.61,Standard,1907,398.0,1509.0,True,,,,,,,,,,,,,,,,
412880,British Columbia,Kelowna,49.887951,-119.49601,female,Bachelor,Urban,71663.0,Married,Nova,20998.26,Standard,1839,1839.0,,False,187.7,7.507999999999999,68.29,49826.63,26.56,32.29,2.0,25.0,32.55,37.879999999999995,18.44,11.13,40.43,34.04,33.82,0.0
558040,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,26876.0,Married,Nova,21034.02,Standard,1992,1992.0,,False,136.9,6.845000000000001,65.42,26935.739999999998,32.15,20.53,3.0,20.0,65.82000000000001,21.92,12.28,0.0,16.98,13.33,52.38,0.0
994940,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,26876.0,Married,Nova,21034.02,Standard,1703,1703.0,,False,243.2,8.386206896551723,62.49,50491.909999999996,31.94,17.15,0.0,29.0,30.840000000000003,43.51,22.900000000000002,2.75,22.27,10.11,23.88,14.93
732231,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,61347.0,Married,Nova,21101.21,Standard,1385,1385.0,,False,159.3,6.92608695652174,49.77,37043.7,12.1,12.24,0.0,23.0,39.94,25.61,21.6,12.87,12.58,4.9,0.0,46.34
395622,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Married,Nova,21112.54,Standard,1283,1283.0,,False,244.5,10.1875,40.95,46478.0,36.16,12.19,0.0,24.0,25.16,39.43,23.15,12.27,3.25,10.27,21.2,19.67
812894,Ontario,Kingston,44.231171,-76.485954,female,College,Suburban,0.0,Single,Nova,21123.12,Standard,1272,1272.0,,False,142.4,6.780952380952381,52.34,41403.32,16.13,11.1,1.0,21.0,23.17,49.37,27.46,0.0,20.61,12.8,0.0,0.0
888357,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,49721.0,Married,Nova,21147.28,Standard,1800,1800.0,,False,226.9,8.726923076923077,56.43,39896.01,77.55,31.47,0.0,26.0,25.16,42.1,14.010000000000002,18.73,40.46,28.48,23.9,31.76
404805,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Suburban,48642.0,Married,Nova,21151.23,Standard,174,174.0,,False,56.0,11.2,47.41,11472.0,43.87,39.29,0.0,5.0,0.0,30.36,39.29,30.36,0.0,47.06,63.64,0.0
866455,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Nova,21240.94,Standard,1019,1019.0,,False,161.0,6.44,69.47,36088.81,56.42,38.82,0.0,25.0,44.16,35.519999999999996,17.26,3.04,24.05,50.17,53.24,38.78
163137,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Urban,73457.0,Married,Nova,21255.5,Standard,1121,243.0,878.0,True,,,,,,,,,,,,,,,,
837615,British Columbia,Vancouver,49.28273,-123.12074,female,High School or Below,Suburban,17932.0,Married,Nova,21274.34,Standard,1732,244.0,1488.0,True,,,,,,,,,,,,,,,,
164947,Quebec,Quebec City,46.813877,-71.207977,female,College,Suburban,0.0,Married,Nova,21283.64,Standard,1186,1186.0,,False,210.8,7.026666666666667,62.79,41870.77,46.12,30.31,0.0,30.0,36.68,25.14,32.97,5.22,37.77,24.53,26.91,27.27
109517,Ontario,Toronto,43.653225,-79.383186,female,College,Suburban,0.0,Divorced,Nova,21295.51,Standard,1318,1318.0,,False,182.5,7.604166666666667,70.82,36801.520000000004,34.66,43.51,1.0,24.0,26.96,45.81,22.03,5.21,60.37,33.25,30.85,100.0
801788,New Brunswick,Fredericton,45.963589,-66.643112,male,Bachelor,Urban,70734.0,Married,Nova,21312.38,Standard,1579,1579.0,,False,156.7,7.461904761904761,54.46,36606.24,11.33,33.63,0.0,21.0,37.53,7.3999999999999995,34.910000000000004,20.17,34.18,0.0,59.6,0.0
865198,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,70734.0,Married,Nova,21312.38,Standard,1326,1326.0,,False,192.9,7.4192307692307695,66.51,43129.69,0.0,19.85,1.0,26.0,53.5,20.43,26.07,0.0,27.62,24.87,0.0,0.0
272289,Alberta,Banff,51.178398,-115.5708,male,College,Urban,0.0,Married,Nova,21343.47,Standard,1506,242.0,1264.0,True,,,,,,,,,,,,,,,,
718752,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Nova,21404.36,Standard,1153,1153.0,,False,223.2,8.584615384615384,57.39,33787.64,100.0,30.96,0.0,26.0,45.34,23.570000000000004,26.25,4.84,22.92,61.41,6.48,90.74
750199,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Suburban,21897.0,Single,Nova,21418.36,Standard,1300,1135.0,165.0,True,155.2,7.054545454545454,77.62,25969.07,75.5,21.33,5.0,22.0,55.02,38.85,6.12,0.0,18.03,23.05,40.0,0.0
191044,British Columbia,Victoria,48.428421,-123.36565,female,College,Suburban,0.0,Married,Nova,21423.64,Standard,1726,1007.0,719.0,True,1.9,0.95,7.44,2631.6800000000003,0.0,0.0,23.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220822,Ontario,Trenton,44.101128,-77.576309,male,College,Rural,0.0,Married,Nova,21423.64,Standard,2121,2121.0,,False,247.9,8.85357142857143,56.96,45830.11,29.32,26.5,0.0,28.0,37.16,41.95,11.579999999999998,9.32,30.94,18.08,46.69,21.65
477654,British Columbia,Dawson Creek,55.759628,-120.23766,male,College,Suburban,0.0,Married,Nova,21423.64,Standard,226,226.0,,False,170.4,6.816,47.92,32002.22,33.58,29.58,0.0,25.0,57.45,17.49,18.61,6.46,35.96,51.01,0.0,0.0
755290,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Married,Nova,21423.64,Standard,757,757.0,,False,186.9,6.9222222222222225,63.83,39349.19,30.57,23.33,0.0,27.0,30.65,26.439999999999998,22.64,20.28,6.98,50.81,22.46,13.19
790165,British Columbia,Vancouver,49.28273,-123.12074,female,College,Urban,0.0,Married,Nova,21423.64,Standard,926,926.0,,False,220.4,7.109677419354839,74.74,52890.99,20.04,22.46,2.0,31.0,26.349999999999998,38.83,22.729999999999997,12.07,28.92,7.01,41.92,21.43
131772,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,20668.0,Married,Nova,21435.88,Standard,1908,1908.0,,False,163.9,7.45,62.44,33775.08,12.3,23.18,0.0,22.0,37.83,13.42,28.189999999999998,20.56,7.9,72.73,8.23,39.47
291831,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,20668.0,Married,Nova,21435.88,Standard,1159,243.0,916.0,True,,,,,,,,,,,,,,,,
736220,Ontario,Toronto,43.653225,-79.383186,male,High School or Below,Rural,15505.0,Married,Nova,21480.82,Standard,44,44.0,,False,17.0,17.0,0.0,2724.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
184959,British Columbia,Dawson Creek,55.759628,-120.23766,male,Bachelor,Rural,44695.0,Married,Nova,21522.95,Standard,739,739.0,,False,132.8,6.640000000000001,70.44,26216.05,57.01,45.86,0.0,20.0,20.11,44.04,23.799999999999997,12.05,29.59,46.32,81.96,0.0
904704,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Nova,21531.33,Standard,615,615.0,,False,169.3,8.061904761904762,47.22,24327.22,0.0,23.63,1.0,21.0,34.74,29.47,30.18,5.61,17.01,25.45,15.26,100.0
501490,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Urban,0.0,Single,Nova,21561.71,Standard,2331,2331.0,,False,204.0,9.272727272727273,56.68,42092.92,59.13,20.44,0.0,22.0,30.23,55.93,7.45,6.37,16.05,10.87,75.0,61.54
123151,Saskatchewan,Regina,50.44521,-104.6189,female,College,Rural,0.0,Married,Nova,21578.86,Standard,1662,245.0,1417.0,True,,,,,,,,,,,,,,,,
727348,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,62477.0,Divorced,Nova,21590.44,Standard,626,626.0,,False,150.8,7.936842105263159,64.08,34414.63,37.72,22.75,1.0,19.0,31.699999999999996,53.58,14.72,0.0,15.9,30.57,9.01,0.0
481590,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,64455.0,Married,Nova,21639.84,Standard,211,211.0,,False,52.0,8.666666666666666,56.84,14078.0,0.0,5.77,0.0,6.0,0.0,40.38,57.699999999999996,1.92,0.0,0.0,6.67,100.0
483125,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,64455.0,Married,Nova,21639.84,Standard,2285,2285.0,,False,146.7,8.629411764705882,42.9,35683.95,15.19,21.75,1.0,17.0,23.52,61.269999999999996,15.2,0.0,28.99,23.25,4.48,0.0
688319,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Urban,78337.0,Divorced,Nova,21892.35,Standard,2434,2434.0,,False,115.6,7.706666666666666,48.23,31412.53,35.64,32.87,1.0,15.0,23.270000000000003,24.310000000000002,34.35,18.08,36.8,28.47,17.13,63.64
800196,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Rural,58149.0,Married,Nova,21892.94,Standard,54,-854.0,908.0,True,6.0,6.0,0.0,2547.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
148677,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Urban,22254.0,Married,Nova,21903.91,Standard,99,99.0,,False,,,,,,,,,,,,,,,,
517739,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Rural,81197.0,Married,Nova,21923.12,Standard,1957,1957.0,,False,166.8,6.672000000000001,52.27,43308.51,19.95,19.66,0.0,25.0,43.46,20.15,17.09,19.3,26.9,28.27,0.0,11.8
640009,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Urban,26378.0,Married,Nova,21941.86,Standard,524,524.0,,False,75.1,5.364285714285714,79.69,16090.56,22.24,18.64,0.0,14.0,14.64,6.66,52.33,26.36,72.73,0.0,15.27,0.0
398351,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Suburban,80807.0,Married,Nova,21991.62,Standard,867,867.0,,False,300.2,8.829411764705881,57.22,44943.03,18.98,19.62,1.0,34.0,27.24,41.97,28.25,2.53,28.48,7.54,21.82,100.0
