,Loyalty#,SumNumFlights,AvgNumFlights,SumPointsAccumulated,NumMonthsWithFlights,PropOfRedeem,PropOfCompanionFlights,AvgVarNumFlights,MonthsSinceLastFlight,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlights_Month_1,PropCompFlights_Month_2,PropCompFlights_Month_3,PropCompFlights_Month_4,PropCompFlights_Month_5,PropCompFlights_Month_6,PropCompFlights_Month_7,PropCompFlights_Month_8,PropCompFlights_Month_9,PropCompFlights_Month_10,PropCompFlights_Month_11,PropCompFlights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
5341,418636,36,7.2,11576.0,5,0.0,30.56,34.58,5,0.0,25.0,8.33,22.22,19.44,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0
5342,418718,66,6.6,14131.0,10,24.04,21.21,62.76,1,0.0,16.67,9.09,4.55,4.55,16.67,16.67,6.06,3.03,18.18,4.55,0.0,0.0,0.0,0.0,100.0,100.0,0.0,72.73,0.0,0.0,0.0,0.0,0.0,26.09,30.77,0.0,0.0
5343,418753,117,7.8,28360.28,15,0.0,27.35,54.22,0,1.3,9.09,11.69,12.99,0.0,12.99,31.91,40.26,0.0,10.08,0.0,5.19,0.0,28.57,22.22,0.0,0.0,0.0,0.0,56.9,0.0,83.33,0.0,50.0,14.81,30.69,83.33,50.0
5344,418779,224,8.0,51002.73,27,15.33,19.2,57.53,0,3.87,0.0,5.09,8.87,9.57,16.02,28.36,11.71,8.29,10.85,12.72,14.61,0.0,0.0,27.78,46.43,33.04,13.33,0.0,73.61,0.0,0.0,0.0,33.33,33.1,30.28,0.0,33.33
5345,418784,8,4.0,2715.0,2,0.0,0.0,35.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,418793,163,6.52,46068.46,25,56.04,38.04,68.75,0,10.94,4.69,4.06,9.38,11.11,17.22,17.53,28.12,3.02,5.0,14.49,20.97,0.0,100.0,66.67,0.0,0.0,40.97,10.37,50.0,100.0,58.33,84.85,29.7,18.89,29.48,80.7,29.7
5347,418910,193,7.148148148148148,41431.96,27,19.62,16.06,58.55,0,3.66,14.04,3.79,9.76,13.11,21.95,4.46,16.88,16.89,7.32,9.44,8.65,0.0,16.36,66.67,0.0,0.0,0.0,0.0,47.32,0.0,0.0,4.17,36.67,12.42,39.26,1.75,36.67
5348,418930,196,8.909090909090908,29065.0,22,16.84,31.12,57.22,0,0.0,7.97,17.24,5.05,0.0,26.16,32.76,13.67,14.48,15.22,16.1,2.57,0.0,100.0,50.0,41.67,0.0,24.92,0.0,0.0,0.0,64.44,30.0,100.0,68.33,10.68,35.16,100.0
5349,418938,84,6.461538461538462,18529.35,13,0.0,25.0,87.69,1,8.77,7.02,0.0,5.26,5.26,1.75,24.56,31.58,12.28,10.83,3.51,89.17,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,57.14,0.0,100.0,37.41,40.0,0.0,22.22,37.41
5350,418958,224,7.0,45600.71,31,6.56,39.29,54.91,0,2.78,12.5,9.58,9.4,14.48,13.85,10.56,11.63,6.26,6.66,12.35,6.66,66.67,36.41,0.0,14.81,0.0,62.54,58.8,90.0,0.0,94.44,0.0,100.0,17.35,70.28,30.16,100.0
5351,418990,170,6.538461538461538,33242.31,26,48.64,25.29,65.49,1,9.09,12.5,3.41,7.43,9.33,3.56,11.36,17.82,5.92,26.18,11.36,13.47,47.22,0.0,100.0,7.41,19.05,100.0,0.0,76.77,33.33,0.0,0.0,0.0,28.94,55.93,5.95,0.0
5352,419182,224,8.615384615384615,43003.62,26,9.68,14.73,52.94,2,5.39,2.01,11.69,15.67,13.9,0.0,20.57,10.02,6.41,10.15,13.69,0.0,55.0,25.0,0.0,37.06,29.63,0.0,0.0,47.22,0.0,0.0,0.0,0.0,28.2,8.92,0.0,0.0
5353,419237,108,10.8,19098.25,10,0.0,0.0,38.25,13,0.0,0.0,0.0,0.0,20.34,0.0,31.52,22.21,0.0,10.17,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,419275,192,7.384615384615385,43047.1,25,0.0,18.75,69.27,0,14.15,0.0,22.72,2.33,18.41,7.27,21.46,2.33,6.33,10.47,3.28,8.93,36.7,0.0,0.0,0.0,0.0,23.81,10.26,0.0,93.33,0.0,85.71,0.0,11.46,10.13,80.95,0.0
5355,419377,161,5.962962962962963,43197.96,27,30.6,26.09,55.71,0,5.04,0.0,19.34,11.98,8.42,7.25,17.39,11.87,7.49,5.38,17.7,10.37,77.78,0.0,16.67,63.33,83.33,0.0,41.67,0.0,33.33,0.0,0.0,66.67,43.4,7.58,5.13,66.67
5356,419493,187,8.5,34279.55,22,19.75,27.27,67.02,0,0.0,5.38,7.61,12.25,10.14,27.17,30.58,17.39,8.7,6.97,15.94,14.42,0.0,66.67,0.0,16.5,100.0,0.0,55.42,8.33,0.0,84.85,18.18,0.0,41.53,22.34,76.19,0.0
5357,419522,225,9.0,33035.76,25,12.29,22.22,54.53,0,9.24,12.07,10.12,2.09,15.79,11.9,0.0,22.45,9.01,2.38,4.76,17.61,25.93,0.0,13.33,100.0,43.43,100.0,0.0,10.42,66.67,100.0,0.0,2.22,22.96,19.23,70.37,2.22
5358,419540,205,7.592592592592593,43952.49,27,62.12,36.59,75.68,0,13.96,3.11,13.32,13.96,2.01,23.94,24.1,17.64,7.36,3.61,13.25,2.81,29.17,33.33,3.33,0.0,66.67,39.61,55.0,38.52,100.0,100.0,54.55,100.0,14.47,45.99,88.1,100.0
5359,419570,208,7.703703703703703,43685.87,27,22.8,11.54,58.92,0,8.54,8.25,12.26,2.37,18.73,17.07,14.35,10.64,4.88,4.88,17.44,9.98,0.0,0.0,25.0,0.0,2.08,0.0,0.0,0.0,100.0,0.0,4.17,59.88,7.68,0.0,19.44,59.88
5360,419626,81,9.0,14063.0,9,100.0,41.98,47.14,0,0.0,4.94,0.0,8.64,9.88,12.35,13.58,18.52,3.7,0.0,9.88,18.52,0.0,100.0,0.0,85.71,0.0,40.0,0.0,53.33,33.33,0.0,50.0,46.67,52.63,33.33,45.45,46.67
5361,419648,81,9.0,15816.54,9,0.0,44.44,44.44,0,1.52,0.0,19.7,12.12,0.0,0.0,18.18,21.21,10.61,100.0,0.0,16.67,100.0,0.0,53.85,12.5,0.0,0.0,0.0,50.0,100.0,86.61,0.0,0.0,40.91,26.92,91.07,0.0
5362,419661,27,9.0,3566.0,3,0.0,37.04,38.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,18.52,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.64,0.0,0.0,18.75,63.64
5363,419732,48,12.0,6707.0,4,0.0,27.08,11.79,0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,0.0,22.92,22.92,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43,0.0,0.0,27.27,0.0,0.0,0.0,71.43,13.64,0.0
5364,419748,180,7.826086956521739,39614.8,23,6.96,33.89,50.77,0,13.86,5.41,0.0,6.1,18.73,20.08,0.0,12.23,11.05,2.7,0.0,15.26,27.31,0.0,0.0,0.0,61.48,31.48,0.0,64.55,19.44,0.0,0.0,27.78,37.48,43.56,16.67,27.78
5365,419749,208,8.0,46943.01,26,0.0,26.92,56.24,0,4.79,8.57,6.18,15.4,14.5,0.0,15.86,0.0,4.29,5.77,14.93,18.29,66.67,66.67,66.67,38.52,16.58,0.0,8.89,0.0,0.0,51.67,40.89,0.0,36.51,8.89,42.93,0.0
5366,419758,188,7.833333333333333,36125.44,23,25.91,36.7,70.19,0,0.77,6.81,16.18,8.0,0.0,28.39,19.27,14.8,11.76,12.52,7.35,11.56,100.0,27.78,54.55,74.36,0.0,20.49,60.93,63.87,50.0,0.0,100.0,33.33,38.17,40.54,23.08,33.33
5367,419776,220,7.586206896551724,33456.81,29,74.12,35.45,60.46,0,4.05,4.78,12.25,13.46,12.94,20.83,8.73,19.37,6.39,4.87,9.13,10.42,0.0,47.22,49.91,75.92,11.79,0.0,100.0,14.51,100.0,33.33,0.0,100.0,37.47,31.15,35.02,100.0
5368,419818,165,8.25,35367.68,20,13.76,21.21,62.16,2,0.0,20.59,14.71,14.71,21.4,16.78,17.65,24.2,2.24,10.54,3.78,19.86,0.0,0.0,40.0,60.0,10.51,0.0,66.67,14.48,100.0,0.0,100.0,34.52,16.81,18.72,25.0,34.52
5369,419893,199,8.652173913043478,25470.81,23,52.46,20.6,43.89,0,11.86,11.21,12.9,13.56,13.56,7.85,21.46,18.43,15.71,3.39,9.93,10.17,0.0,0.0,0.0,0.0,37.5,0.0,50.0,30.94,40.83,0.0,6.67,0.0,3.12,27.06,21.29,0.0
5370,419953,188,7.833333333333333,42176.87,24,31.85,21.81,46.05,0,0.0,10.97,5.0,13.39,19.24,0.0,14.3,15.62,0.0,4.3,12.77,12.95,0.0,49.83,0.0,30.95,29.29,0.0,0.0,0.0,0.0,100.0,19.05,12.82,28.06,0.0,34.76,12.82
5371,419973,211,8.791666666666666,35896.21,24,38.62,15.64,47.55,0,5.53,11.07,12.8,0.0,15.06,19.25,18.46,13.68,23.08,6.15,16.44,5.34,33.33,0.0,0.0,0.0,31.67,25.93,0.0,24.75,20.0,75.0,0.0,77.78,8.9,17.46,10.53,77.78
5372,420008,217,6.78125,49920.55,32,26.65,30.41,49.23,0,10.12,8.0,4.99,4.49,11.18,6.32,14.08,8.66,11.51,12.94,4.91,14.46,43.92,16.67,66.67,71.43,0.0,29.63,55.05,33.33,6.67,36.7,0.0,33.33,28.45,51.46,21.17,33.33
5373,420010,20,5.0,6413.0,4,41.23,60.0,67.33,0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,30.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,0.0,50.0,100.0,0.0,0.0,88.89,0.0,57.14,0.0
5374,420126,48,12.0,6967.0,4,0.0,4.17,40.82,2,0.0,0.0,0.0,0.0,0.0,0.0,16.67,37.5,16.67,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0
5375,420148,162,6.48,39158.34,25,23.32,21.6,64.11,0,27.48,11.96,9.57,9.75,16.85,2.25,14.96,7.14,6.78,12.36,14.61,11.62,0.0,20.0,70.83,0.0,33.33,100.0,0.0,33.33,100.0,63.64,7.69,0.0,16.53,13.64,77.78,0.0
5376,420202,44,4.888888888888889,16259.86,8,93.8,61.36,123.34,4,2.33,2.33,0.0,9.3,6.98,13.95,44.19,20.93,0.0,0.0,0.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,21.05,100.0,0.0,0.0,0.0,100.0,77.78,55.88,0.0,100.0
5377,420204,103,7.923076923076923,17615.37,13,73.13,37.86,70.17,0,7.61,0.0,10.87,1.09,7.61,15.22,2.17,19.57,5.43,11.96,1.09,72.46,0.0,0.0,40.0,0.0,100.0,0.0,100.0,0.0,100.0,63.64,100.0,62.78,44.0,5.88,76.47,62.78
5378,420222,190,6.785714285714286,50103.95,28,48.21,21.58,70.2,0,2.44,4.29,17.14,16.52,7.04,10.91,10.84,18.63,7.49,14.23,2.44,11.18,100.0,66.67,0.0,0.0,66.67,0.0,80.39,6.55,0.0,76.39,100.0,0.0,19.52,19.84,55.05,0.0
5379,420243,13,4.333333333333333,4202.0,3,99.33,53.85,58.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,53.85,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.86,0.0,0.0,0.0,63.64,0.0
5380,420339,246,8.482758620689655,49326.97,29,6.98,12.6,40.18,0,11.81,4.44,10.11,7.2,15.21,13.07,11.81,7.47,8.89,9.94,9.94,8.11,0.0,100.0,33.33,42.06,0.0,0.0,29.97,0.0,100.0,24.75,0.0,16.67,12.21,9.81,41.58,16.67
5381,420394,123,8.2,22534.69,15,23.5,25.2,42.79,0,0.0,3.7,12.35,12.35,4.94,16.05,11.11,3.7,8.64,34.61,14.81,36.17,0.0,0.0,0.0,0.0,25.0,53.85,55.56,100.0,0.0,9.76,0.0,60.56,3.7,60.0,9.76,60.56
5382,420434,194,8.083333333333334,39171.79,24,53.94,35.05,40.45,0,0.0,9.49,0.0,9.06,11.78,18.98,10.42,17.54,13.43,19.3,10.03,14.02,0.0,0.0,0.0,22.22,75.66,65.48,64.29,10.0,8.16,18.18,20.83,24.94,36.77,54.73,16.2,24.94
5383,420439,132,6.6,38125.3,20,24.09,31.82,62.45,1,3.39,3.24,0.0,0.0,13.56,13.56,11.15,26.14,16.95,21.8,12.31,27.39,50.0,0.0,0.0,0.0,87.5,0.0,75.56,68.33,0.0,27.31,42.22,0.0,24.24,54.13,33.16,0.0
5384,420457,234,8.357142857142858,50806.9,28,9.53,13.25,61.55,0,10.05,0.0,15.79,13.79,5.32,5.5,20.2,19.35,9.66,6.84,6.27,8.62,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33.33,33.33,66.67,100.0,0.0,13.62,24.97,100.0
5385,420481,173,7.863636363636363,40812.72,22,30.57,27.17,42.32,0,14.52,9.92,10.24,23.81,21.16,9.52,13.42,7.14,18.3,11.6,0.0,4.76,0.0,84.52,27.31,10.0,17.86,0.0,33.33,0.0,45.8,26.67,0.0,0.0,23.66,15.38,45.45,0.0
5386,420488,179,6.884615384615385,37052.91,25,0.0,17.88,63.29,0,6.63,14.35,15.7,5.54,18.15,8.17,17.57,20.27,14.35,2.8,0.0,10.89,100.0,17.41,24.44,13.64,0.0,71.43,0.0,0.0,13.33,100.0,0.0,0.0,23.53,68.25,22.22,0.0
5387,420490,134,7.882352941176471,28070.94,17,71.65,35.82,59.99,0,9.09,11.61,39.91,9.09,0.0,0.0,0.0,9.45,6.49,18.18,17.38,22.08,0.0,8.33,28.87,0.0,0.0,0.0,0.0,47.22,100.0,42.86,100.0,0.0,25.1,47.22,88.89,0.0
5388,420508,156,5.777777777777778,43310.0,26,24.88,21.79,84.15,2,4.72,3.82,2.78,15.35,13.58,26.43,12.9,3.92,0.85,16.62,0.0,6.65,100.0,66.67,0.0,0.0,0.0,2.56,22.22,0.0,100.0,30.54,0.0,100.0,13.83,8.9,31.82,100.0
5389,420515,174,6.6923076923076925,54751.38,26,12.64,33.33,72.69,0,0.0,9.78,7.03,13.06,11.05,18.46,9.57,23.38,2.16,0.0,2.16,11.66,0.0,20.0,66.67,36.87,0.0,58.8,100.0,0.0,100.0,0.0,0.0,27.22,29.44,29.94,50.0,27.22
5390,420590,70,5.833333333333333,21827.13,11,52.72,57.14,70.43,1,5.56,9.26,0.0,0.0,0.0,7.41,29.63,9.26,11.11,12.96,67.9,5.56,100.0,80.0,0.0,0.0,0.0,100.0,50.0,100.0,16.67,0.0,61.9,100.0,87.5,68.0,60.91,100.0
5391,420627,179,8.136363636363637,34596.24,22,7.32,15.08,51.91,1,0.0,0.0,13.04,23.91,6.67,21.07,19.57,11.46,21.29,13.48,8.69,8.27,0.0,0.0,0.0,0.0,22.22,60.77,0.0,33.33,0.0,41.49,11.11,0.0,3.33,29.72,9.68,0.0
5392,420738,129,5.375,42962.37,24,38.7,34.11,66.02,0,19.6,5.77,17.99,0.0,9.89,7.49,28.85,13.57,3.8,6.43,5.77,17.72,0.0,0.0,16.5,0.0,33.33,80.0,33.33,77.78,100.0,0.0,0.0,21.43,27.86,78.16,24.44,21.43
5393,420786,142,5.916666666666667,25110.43,23,78.95,30.99,88.58,0,4.92,10.66,16.11,7.33,11.11,4.59,38.56,19.67,11.11,0.0,2.93,6.56,33.33,18.52,0.0,14.81,0.0,0.0,45.28,50.0,32.5,0.0,50.0,0.0,15.87,44.54,25.0,0.0
5394,420856,33,11.0,5137.0,3,0.0,27.27,15.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,36.36,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,44.44,0.0,0.0,20.83,44.44
5395,420890,50,7.142857142857143,8664.0,7,51.06,50.0,60.72,0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,6.0,10.0,22.0,2.0,18.0,0.0,0.0,0.0,37.5,0.0,53.85,0.0,33.33,0.0,54.55,100.0,77.78,37.5,50.0,41.18,77.78
5396,421001,166,6.64,39956.47,25,10.42,15.66,70.89,0,5.56,18.2,2.87,2.87,21.23,0.0,0.0,7.12,18.2,0.0,12.16,13.69,66.67,12.12,0.0,25.0,2.08,0.0,0.0,0.0,41.55,0.0,0.0,11.11,11.8,0.0,24.73,11.11
5397,421191,254,7.9375,47676.36,31,5.46,12.99,60.37,0,6.16,8.84,6.39,12.15,12.43,18.48,8.22,6.79,6.67,0.51,8.1,14.95,0.0,0.0,0.0,0.0,15.48,0.0,66.67,0.0,47.22,100.0,25.0,39.44,5.22,5.33,23.28,39.44
5398,421252,11,5.5,1346.0,2,100.0,18.18,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
5399,421310,7,3.5,258.85,2,0.0,0.0,20.2,22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,421458,247,8.821428571428571,32796.78,27,6.77,30.77,50.04,1,7.48,7.73,13.87,8.41,12.94,20.93,4.98,13.75,12.15,7.73,3.24,10.73,0.0,42.22,0.0,0.0,12.12,27.73,100.0,31.48,46.15,66.67,66.67,100.0,12.3,31.72,76.67,100.0
5401,421497,184,7.36,35276.88,25,0.0,8.15,57.76,0,1.45,15.2,10.45,19.14,10.17,19.14,17.38,21.74,7.5,18.84,8.7,2.67,0.0,0.0,0.0,4.17,4.17,0.0,65.15,0.0,0.0,0.0,0.0,0.0,1.85,20.67,0.0,0.0
5402,421580,191,8.304347826086957,29325.260000000002,23,67.87,37.17,60.37,4,11.76,17.39,8.8,18.08,14.87,6.52,23.02,12.09,0.0,7.59,3.41,0.0,64.58,25.0,0.0,11.92,36.51,0.0,25.66,90.24,0.0,8.33,100.0,0.0,27.91,45.75,36.51,0.0
5403,421691,195,8.125,42027.57,23,0.0,23.08,59.89,0,15.61,10.86,14.52,4.11,16.37,23.72,0.0,7.81,0.0,16.44,5.9,9.02,0.0,50.74,25.93,0.0,0.0,0.0,0.0,62.5,0.0,50.0,100.0,66.67,24.8,6.13,89.47,66.67
5404,421744,178,6.846153846153846,30702.36,25,0.0,32.58,63.16,0,12.34,12.31,23.36,3.36,1.72,12.37,19.11,0.0,3.45,13.79,10.64,7.98,0.0,22.22,46.41,66.67,0.0,82.14,33.33,0.0,0.0,0.0,22.02,69.23,21.42,51.89,22.02,69.23
5405,421748,265,11.041666666666666,45532.1,24,0.0,27.55,33.83,0,8.16,9.24,13.98,11.65,7.29,20.06,10.67,8.89,11.65,18.64,0.0,27.12,29.97,0.0,19.35,45.8,0.0,6.25,40.83,80.65,62.59,0.0,0.0,0.0,17.6,30.92,41.72,0.0
5406,421752,11,11.0,2124.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,421822,13,4.333333333333333,6326.0,3,0.0,23.08,48.04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,46.15,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,23.08,0.0
5408,421923,218,8.72,34682.81,25,44.52,21.56,44.11,0,13.82,8.62,20.29,0.0,11.43,13.86,11.81,10.9,7.14,1.99,17.14,14.23,32.56,59.72,16.52,0.0,37.5,7.69,0.0,23.23,80.0,100.0,0.0,0.0,35.39,12.63,74.51,0.0
5409,421930,206,8.24,39984.67,23,29.11,14.56,58.13,0,10.96,16.85,9.78,12.59,15.22,0.81,13.23,26.36,9.78,9.96,0.81,18.48,11.11,0.0,0.0,25.0,0.0,0.0,19.44,23.21,22.22,36.67,0.0,35.29,3.79,16.55,36.36,35.29
5410,422121,211,7.535714285714286,45205.72,28,31.4,10.9,57.73,0,8.06,12.09,18.57,3.77,14.69,0.0,12.83,12.82,7.58,14.17,3.51,14.22,27.78,0.0,0.0,0.0,23.23,0.0,25.74,21.67,0.0,0.0,16.67,33.33,12.94,21.37,1.75,33.33
5411,422152,261,9.0,42219.38,29,32.36,31.42,56.11,0,0.0,8.24,6.03,1.62,11.53,17.86,18.93,7.14,9.61,8.87,12.66,8.87,0.0,24.44,0.0,100.0,45.13,44.99,11.9,100.0,0.0,47.62,0.0,57.74,24.25,34.89,19.64,57.74
5412,422164,35,7.0,4435.0,5,100.0,54.29,62.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,11.43,5.71,17.14,34.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,25.0,100.0,83.33,16.67,0.0,81.82,66.67,16.67
5413,422204,226,7.793103448275862,50303.55,29,31.36,30.53,66.62,0,12.05,10.41,5.92,7.87,19.88,3.37,9.9,13.56,2.14,5.09,6.56,15.35,27.31,33.33,66.67,0.0,8.93,0.0,16.67,49.46,0.0,0.0,100.0,49.97,15.31,44.25,47.73,49.97
5414,422245,13,13.0,842.0,1,0.0,15.38,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,15.38
5415,422276,208,7.703703703703703,44364.84,26,46.95,20.19,69.14,1,4.37,4.92,9.71,10.32,20.27,18.31,9.71,24.32,14.2,15.55,4.51,0.0,80.56,0.0,0.0,76.92,0.0,9.72,22.62,0.0,47.09,0.0,22.22,0.0,30.91,11.21,20.37,0.0
5416,422320,88,5.176470588235294,29543.3,16,24.94,35.23,84.27,1,8.82,17.65,0.0,14.71,0.0,29.41,12.92,40.16,2.94,1.67,16.99,12.92,100.0,0.0,0.0,100.0,0.0,50.0,0.0,37.7,100.0,100.0,0.0,100.0,57.14,30.5,10.32,100.0
5417,422349,141,5.423076923076923,45638.54,26,31.47,41.13,66.01,1,7.69,10.26,19.52,13.25,9.22,18.46,4.85,2.56,7.12,17.42,5.13,4.85,100.0,50.0,38.33,82.74,0.0,36.67,0.0,100.0,100.0,0.0,100.0,100.0,48.82,35.9,38.8,100.0
5418,422358,227,8.73076923076923,35543.11,26,13.55,31.72,61.51,0,5.98,3.5,14.09,9.73,4.64,11.69,22.01,22.71,6.49,13.31,6.49,11.35,0.0,66.67,31.48,76.39,100.0,33.33,60.6,0.0,0.0,0.0,20.0,1.96,45.24,35.9,3.33,1.96
5419,422398,259,9.25,44952.71,28,54.39,16.99,52.02,0,11.32,11.0,13.0,9.37,15.06,5.57,18.13,17.63,3.11,10.63,5.0,6.43,0.0,36.36,46.15,0.0,0.0,66.67,33.33,0.0,0.0,48.81,0.0,55.0,6.41,16.56,36.7,55.0
5420,422436,43,8.6,9935.0,5,0.0,16.28,69.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86,13.95,4.65,16.28,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.43,0.0,0.0,0.0,46.67,0.0
5421,422496,171,6.576923076923077,50366.41,25,50.54,26.32,86.35,0,5.26,5.59,0.0,2.4,26.53,31.74,16.39,9.16,14.49,2.4,4.08,9.42,50.0,33.33,0.0,0.0,0.0,5.19,65.15,100.0,16.67,100.0,0.0,42.22,5.75,32.43,15.56,42.22
5422,422750,183,7.625,29227.22,24,71.18,27.87,50.25,0,6.12,8.43,17.18,8.64,19.75,18.52,12.35,8.64,14.75,15.21,19.6,7.52,80.95,30.0,16.5,42.86,0.0,26.67,20.0,0.0,100.0,0.0,0.0,66.67,32.15,18.75,17.58,66.67
5423,422787,185,7.708333333333333,33423.64,23,23.63,18.38,71.11,0,16.46,7.8,11.4,4.03,0.0,28.17,0.0,5.48,10.96,5.48,1.92,22.92,3.03,8.33,12.5,26.67,0.0,29.81,0.0,0.0,0.0,0.0,100.0,12.12,10.3,29.81,60.0,12.12
5424,422803,228,8.142857142857142,46567.29,28,90.69,25.44,47.35,0,9.57,9.35,9.35,1.82,19.7,18.46,11.04,10.61,9.26,6.78,9.26,14.05,36.67,36.67,33.33,0.0,0.0,38.67,63.89,0.0,0.0,63.33,0.0,33.33,16.74,44.96,16.99,33.33
5425,422805,153,6.375,33558.8,23,100.0,33.33,70.12,0,0.0,7.37,3.78,0.0,0.0,14.71,0.0,19.53,22.0,8.61,16.98,7.01,0.0,72.22,100.0,0.0,0.0,33.33,0.0,45.56,28.17,66.67,35.9,21.67,83.33,35.51,23.68,21.67
5426,422989,81,6.75,22262.02,12,33.25,46.91,39.0,12,0.0,0.0,0.0,0.0,0.0,11.09,16.06,16.06,0.0,13.57,29.64,13.57,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.52,0.0,45.0,0.0,81.67,0.0,68.59,14.14,81.67
5427,423035,202,6.9655172413793105,60014.32,28,41.49,17.82,78.68,0,10.0,4.35,7.75,4.94,3.84,18.84,25.9,5.47,18.07,5.24,3.72,16.35,19.44,0.0,66.67,0.0,14.29,23.08,16.67,66.67,3.85,0.0,0.0,18.18,21.05,24.22,2.5,18.18
5428,423096,176,6.285714285714286,54114.33,27,31.17,22.73,76.71,1,8.92,4.34,10.31,19.35,7.52,28.2,6.66,2.57,8.7,14.61,20.97,9.66,18.52,0.0,0.0,0.0,50.0,34.31,100.0,0.0,46.03,33.33,7.69,0.0,6.5,59.93,20.34,0.0
5429,423119,109,9.083333333333334,24807.07,12,0.0,18.35,50.0,7,0.0,34.78,16.2,21.74,21.56,37.23,27.88,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.74,0.0,18.52,21.76,0.0,0.0,0.0,0.0,0.0,0.0,22.61,12.44,0.0,0.0
5430,423153,90,10.0,14846.0,9,0.0,20.0,36.06,1,12.22,0.0,12.22,0.0,15.56,15.56,7.78,5.56,15.56,8.89,6.67,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,100.0,14.29,75.0,0.0,0.0,0.0,38.46,28.57,0.0
5431,423201,136,5.913043478260869,32587.5,22,32.14,27.94,61.17,0,4.63,9.29,0.0,23.54,12.19,15.69,19.61,15.08,17.65,1.96,3.44,22.51,75.0,42.22,0.0,0.0,25.4,12.5,0.0,48.81,66.67,100.0,100.0,0.0,29.0,50.26,90.0,0.0
5432,423228,219,9.521739130434783,37580.24,23,0.0,11.87,55.65,0,0.0,9.82,19.64,9.82,0.0,18.14,11.75,8.09,6.33,15.69,0.0,19.04,0.0,0.0,23.21,73.21,0.0,6.55,66.67,0.0,0.0,0.0,0.0,0.0,29.91,12.51,0.0,0.0
